meal plan,car parking space,room type,lead time,repeated,average price,special requests,booking status,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online,year,month,day,total nights,total people
1,0,1,8,0,86.0,0,0,False,False,False,True,2018,3,2,1,1
2,0,1,12,0,107.0,0,0,False,False,True,False,2017,10,4,2,2
1,0,1,28,0,95.0,0,1,False,True,False,False,2018,5,19,2,1
0,0,1,217,0,88.5,0,1,False,False,False,True,2018,8,17,3,2
0,0,1,2,0,89.0,2,0,False,False,False,True,2018,5,9,1,2
1,0,4,133,0,113.05,0,0,False,False,False,True,2018,5,14,4,2
1,0,1,8,0,130.0,0,0,False,False,True,False,2018,11,5,1,2
2,0,1,102,0,101.5,0,1,False,False,True,False,2017,10,16,2,2
1,0,1,0,0,106.4,0,0,False,False,True,False,2018,6,27,1,1
1,0,1,14,0,79.0,0,0,False,True,False,False,2018,11,29,1,1
1,0,1,77,0,109.8,0,1,False,False,False,True,2018,12,3,3,3
1,0,1,3,0,126.25,2,0,False,False,False,True,2017,9,10,4,2
1,0,1,39,0,77.5,1,0,False,False,False,True,2018,3,4,2,1
1,0,1,279,0,76.5,1,0,False,False,True,False,2018,10,10,3,1
1,0,1,1,0,31.0,1,0,False,True,False,False,2018,2,26,2,2
1,0,1,0,0,89.0,0,0,False,True,False,False,2017,11,5,1,1
1,0,1,76,0,87.3,1,0,False,False,False,True,2018,4,2,3,2
1,0,1,163,0,100.8,0,1,False,False,True,False,2018,10,5,3,1
1,0,4,61,0,134.53,0,1,False,False,False,True,2018,6,18,4,3
0,0,1,67,0,51.97,0,0,False,False,False,True,2018,2,13,3,2
1,0,1,102,0,85.0,2,1,False,False,False,True,2018,11,17,5,2
1,0,4,267,0,115.2,0,1,False,False,False,True,2018,10,1,2,2
1,0,1,272,0,94.35,1,1,False,False,False,True,2018,10,15,6,2
1,0,1,150,0,140.7,1,0,False,False,False,True,2018,7,31,3,3
2,0,1,197,0,113.4,0,0,False,False,True,False,2018,12,21,5,2
1,0,1,13,0,85.0,1,0,False,False,True,False,2018,3,20,1,2
1,0,1,111,0,120.0,0,1,False,False,True,False,2018,10,10,1,1
1,0,1,160,0,119.85,0,1,False,False,False,True,2018,5,27,2,2
1,0,1,35,0,76.5,1,0,False,False,True,False,2017,10,26,2,2
1,0,1,0,0,95.0,0,0,False,False,False,True,2018,2,14,1,1
1,1,1,1,1,65.0,0,0,False,True,False,False,2018,3,29,1,1
0,0,1,99,0,94.5,0,1,False,False,False,True,2018,7,25,4,2
1,0,4,22,0,96.9,2,0,False,False,False,True,2018,11,17,4,2
1,0,1,175,0,121.5,1,1,False,False,False,True,2018,8,10,2,3
1,0,1,7,0,65.0,0,0,False,True,False,False,2018,8,9,1,1
1,0,1,93,0,126.9,1,0,False,False,False,True,2018,6,20,2,2
1,0,1,193,0,120.0,0,1,False,False,True,False,2018,6,20,3,2
2,0,1,275,0,110.0,0,1,False,False,True,False,2018,4,17,2,2
2,0,1,88,0,117.0,1,0,False,False,True,False,2018,5,3,3,2
1,0,1,45,0,99.79,0,0,False,False,False,True,2018,4,24,5,2
2,0,1,131,0,94.5,0,1,False,False,True,False,2017,8,15,3,2
1,1,1,172,0,117.3,2,1,False,False,False,True,2018,8,19,3,2
1,0,1,6,0,79.0,0,0,False,True,False,False,2018,7,12,1,1
2,0,1,55,0,87.0,0,0,False,False,True,False,2018,4,6,1,1
1,0,1,118,0,107.95,1,0,False,False,False,True,2018,7,1,7,2
1,0,1,105,0,75.0,0,1,False,False,True,False,2018,4,6,1,2
1,0,1,15,0,81.0,0,0,False,True,False,False,2018,2,19,1,1
1,0,1,7,0,126.0,2,0,False,False,False,True,2017,9,22,2,2
1,0,4,15,0,133.2,0,1,False,False,False,True,2018,4,6,5,1
1,0,1,89,0,79.82,0,0,False,False,False,True,2017,12,30,3,2
1,0,1,47,0,80.75,0,0,False,False,True,False,2018,10,16,4,2
0,0,1,25,0,119.0,1,0,False,False,False,True,2018,10,20,3,2
1,0,1,32,0,73.0,0,0,False,False,True,False,2017,11,20,2,1
1,0,1,127,0,84.15,0,0,False,False,True,False,2018,12,29,4,2
1,0,1,13,0,159.0,0,0,False,True,False,False,2018,10,10,3,2
0,0,1,1,0,140.0,2,0,False,False,False,True,2018,12,31,1,2
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
1,0,4,91,0,113.7,1,0,False,False,False,True,2018,10,23,6,3
1,0,1,189,0,70.44,1,0,False,False,False,True,2018,10,22,4,2
2,0,1,39,0,115.5,0,0,False,False,True,False,2018,6,18,5,2
2,0,1,275,0,110.0,0,1,False,False,True,False,2018,4,17,2,2
0,0,4,4,0,110.71,0,0,False,False,False,True,2018,10,24,1,2
1,0,1,273,0,100.8,0,1,False,False,False,True,2018,9,30,3,1
1,0,1,270,0,62.8,0,1,False,False,True,False,2018,4,20,4,2
1,0,1,20,0,93.0,2,0,False,False,False,True,2018,2,7,3,2
1,0,2,186,0,83.83,0,1,False,False,False,True,2018,8,26,4,3
0,0,1,15,0,66.0,0,0,False,False,False,True,2017,12,27,3,2
1,0,1,11,0,130.0,1,1,False,False,False,True,2018,11,5,1,2
1,0,1,7,0,134.0,0,0,False,False,False,True,2018,8,27,2,1
1,0,4,130,0,123.67,1,0,False,False,False,True,2018,3,25,3,2
1,0,5,15,0,140.0,0,0,False,False,True,False,2018,12,27,6,3
2,0,1,39,0,109.0,0,0,False,False,True,False,2017,8,14,2,2
1,0,2,124,0,82.13,0,0,False,False,False,True,2018,4,12,5,2
1,0,1,92,0,100.0,0,1,False,False,True,False,2018,3,26,3,2
0,0,1,41,0,67.5,1,1,False,False,False,True,2018,2,12,3,2
1,0,1,64,0,101.52,0,0,False,False,True,False,2018,9,28,3,2
1,0,1,90,0,82.45,1,0,False,False,False,True,2018,4,4,4,2
1,0,1,3,0,101.0,0,1,False,False,False,True,2018,3,2,2,2
1,1,1,153,0,115.2,1,1,False,False,False,True,2018,6,4,3,2
1,0,1,101,0,90.3,1,0,False,False,False,True,2018,4,6,3,2
2,0,1,74,0,87.0,0,0,False,False,True,False,2017,9,18,2,1
1,0,1,30,0,140.0,0,0,False,False,True,False,2018,6,2,2,2
1,0,1,75,0,152.1,2,0,False,False,False,True,2018,9,16,1,3
1,0,4,96,0,93.96,0,1,False,False,False,True,2018,10,26,2,2
0,0,1,173,0,94.5,2,0,False,False,False,True,2018,7,8,1,3
1,0,4,26,0,87.78,1,0,False,False,False,True,2018,12,5,2,1
1,0,1,10,0,87.0,0,0,False,False,False,True,2017,12,23,4,2
1,0,2,268,0,96.25,1,0,False,False,False,True,2018,8,6,2,2
1,0,1,138,0,58.9,0,0,False,False,False,True,2017,7,29,3,2
1,0,1,0,0,164.0,1,0,False,False,False,True,2017,9,23,2,2
2,0,2,117,0,89.75,0,0,False,False,True,False,2017,8,1,3,2
1,0,1,229,0,70.44,2,1,False,False,False,True,2018,10,27,3,2
2,0,1,124,0,94.5,0,1,False,False,True,False,2017,8,8,3,2
1,0,1,32,0,121.5,0,1,False,False,False,True,2018,4,11,1,3
0,0,1,80,0,62.83,1,0,False,False,False,True,2017,9,3,4,2
1,0,1,172,0,95.0,0,1,False,False,True,False,2018,6,24,2,1
0,0,1,1,0,56.47,0,0,False,False,False,True,2018,5,8,1,2
1,0,1,103,0,115.0,0,1,False,False,True,False,2018,4,19,2,1
0,0,1,14,0,89.0,2,0,False,False,False,True,2018,11,18,2,2
1,0,1,84,0,90.3,1,1,False,False,False,True,2018,3,27,3,2
1,0,4,176,0,159.3,2,1,False,False,False,True,2018,9,1,1,3
1,0,1,205,0,90.95,0,1,False,False,False,True,2018,7,22,5,2
1,0,1,144,0,129.6,2,1,False,False,False,True,2018,9,22,4,2
1,0,1,298,0,75.0,0,1,False,False,True,False,2018,5,10,2,2
1,0,1,179,0,90.9,0,1,False,False,False,True,2018,10,27,4,2
0,0,1,12,0,71.87,1,1,False,False,False,True,2018,11,12,9,1
0,0,1,2,0,109.0,1,0,False,False,False,True,2018,6,9,1,2
1,0,1,245,0,110.0,0,1,False,False,True,False,2018,7,6,6,1
1,0,1,233,0,90.0,0,1,False,False,True,False,2018,10,14,3,2
1,0,4,142,0,107.0,0,0,False,False,True,False,2018,6,20,3,2
1,0,1,0,0,80.39,0,0,False,False,False,True,2018,4,13,2,2
0,0,1,24,0,114.0,2,0,False,False,False,True,2017,10,8,3,2
0,0,1,109,0,103.5,1,0,False,False,False,True,2018,7,7,2,2
2,0,1,116,0,124.3,2,0,False,False,False,True,2018,12,24,5,2
0,0,1,65,0,88.0,1,0,False,False,False,True,2018,11,13,7,2
1,0,1,21,0,124.25,2,0,False,False,False,True,2018,8,29,4,2
1,0,1,0,0,98.0,1,0,False,False,False,True,2017,8,8,1,2
1,0,1,18,0,98.6,2,0,False,False,False,True,2018,5,29,4,2
1,1,4,4,0,115.0,1,0,False,False,False,True,2018,2,13,1,2
1,0,5,117,0,123.62,0,1,False,False,False,True,2018,4,29,2,4
0,0,1,20,0,75.0,0,0,False,False,False,True,2018,1,30,3,2
0,0,1,33,0,103.05,0,1,False,False,False,True,2018,8,29,2,2
0,0,1,38,0,88.2,0,1,False,False,False,True,2018,3,24,1,2
1,0,1,152,0,75.0,0,0,False,False,True,False,2018,4,12,4,2
0,0,1,31,0,88.0,0,1,False,False,False,True,2018,11,27,3,2
1,0,1,157,0,155.7,2,1,False,False,False,True,2018,8,10,2,3
1,0,1,4,0,106.0,1,0,False,False,False,True,2017,8,21,2,2
1,0,1,181,0,120.0,0,1,False,False,True,False,2018,10,11,2,1
1,0,1,60,0,90.9,1,0,False,False,False,True,2018,3,31,2,2
1,0,1,254,0,100.3,1,1,False,False,False,True,2018,9,29,4,2
1,0,1,20,0,107.0,0,0,False,False,False,True,2017,10,4,6,2
1,0,1,3,0,31.0,1,0,False,True,False,False,2018,2,26,1,2
0,0,1,83,0,97.75,1,0,False,False,False,True,2018,3,21,4,3
1,0,4,4,0,133.0,1,0,False,False,False,True,2018,2,4,2,3
0,0,1,18,0,81.0,1,0,False,False,False,True,2018,2,19,2,2
1,0,5,32,0,137.52,0,1,False,False,False,True,2018,9,13,7,2
1,0,4,120,0,140.4,0,1,False,False,False,True,2018,6,13,1,2
1,0,4,70,0,149.4,0,1,False,False,False,True,2018,9,15,2,1
1,0,4,69,0,95.2,1,0,False,False,False,True,2018,3,31,6,2
0,0,1,122,0,98.5,1,0,False,False,False,True,2018,8,1,9,2
1,0,1,30,0,97.92,1,1,False,False,False,True,2017,10,5,5,2
1,0,1,38,0,85.5,0,0,False,False,True,False,2018,9,10,4,2
1,0,1,14,0,107.67,1,0,False,False,False,True,2018,11,18,3,2
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
1,0,1,43,0,88.46,1,0,False,False,False,True,2018,11,11,3,2
1,0,1,155,0,72.25,0,0,False,False,True,False,2018,7,8,5,2
1,0,2,180,0,96.3,0,1,False,False,False,True,2018,7,23,2,2
1,0,4,109,0,129.59,2,0,False,False,False,True,2018,6,8,3,3
1,0,1,116,0,72.0,0,1,False,False,True,False,2018,2,28,3,2
1,0,1,91,0,114.3,0,1,False,False,False,True,2018,7,24,3,2
0,0,1,244,0,89.4,2,1,False,False,False,True,2018,9,29,1,2
1,0,1,15,0,91.0,1,1,False,False,False,True,2018,2,16,2,2
1,0,4,11,0,130.33,0,0,False,False,False,True,2018,4,6,6,2
1,1,6,213,0,167.95,1,1,False,False,False,True,2018,7,21,5,4
1,0,1,151,0,59.5,0,0,False,False,True,False,2018,3,20,5,2
1,0,1,13,0,121.0,1,0,False,False,False,True,2018,6,8,2,2
1,0,4,77,0,107.95,0,1,False,False,False,True,2018,4,16,4,2
1,0,1,12,0,124.0,3,0,False,False,False,True,2017,9,14,3,2
1,0,1,69,0,59.5,0,0,False,False,True,False,2018,3,20,4,2
1,0,4,167,0,60.0,1,0,False,False,True,False,2018,3,13,4,2
1,0,1,3,0,79.0,1,0,False,True,False,False,2017,11,26,1,1
1,0,1,1,0,83.0,0,0,False,False,False,True,2018,5,10,1,2
1,0,1,118,0,110.0,0,0,False,False,True,False,2018,6,6,3,1
0,0,1,52,0,63.75,0,1,False,False,False,True,2018,3,9,4,2
1,0,4,225,0,103.46,0,1,False,False,False,True,2018,6,28,7,2
1,0,1,37,0,105.0,0,0,False,False,True,False,2018,10,13,3,2
2,0,1,5,0,94.5,0,0,False,False,True,False,2017,8,15,3,2
2,0,1,296,0,117.0,1,1,False,False,True,False,2018,9,21,4,2
1,0,1,60,0,75.0,0,1,False,False,True,False,2018,3,20,4,2
1,0,1,30,0,140.0,0,0,False,False,True,False,2018,6,2,2,2
1,0,1,180,0,120.0,1,1,False,False,True,False,2018,10,10,3,1
1,0,1,10,0,91.38,2,0,False,False,False,True,2018,11,22,6,2
1,0,1,58,0,81.0,0,0,False,False,True,False,2018,1,27,2,1
1,0,1,198,0,90.0,0,1,False,False,True,False,2018,9,9,3,2
1,0,1,91,0,80.0,0,1,False,False,True,False,2018,4,4,3,2
1,0,4,15,0,87.33,1,0,False,False,True,False,2018,12,27,6,3
1,0,1,79,0,96.3,0,1,False,False,False,True,2018,3,21,3,2
0,0,1,164,0,116.1,0,1,False,False,False,True,2018,9,19,9,2
2,0,4,2,0,122.75,0,0,False,False,True,False,2018,6,17,5,2
1,0,1,280,0,100.0,0,1,False,False,True,False,2018,9,19,3,1
1,0,1,166,0,90.95,0,1,False,False,False,True,2018,7,7,4,2
1,0,1,245,0,110.0,0,1,False,False,True,False,2018,7,6,6,1
1,0,4,29,0,132.72,1,1,False,False,False,True,2018,5,20,5,2
1,0,1,19,0,96.0,1,0,False,False,False,True,2018,11,29,1,1
1,0,1,28,0,75.18,1,0,False,False,False,True,2017,11,3,3,1
1,0,1,263,0,67.0,0,0,False,False,True,False,2017,9,21,1,2
2,0,1,265,0,115.0,1,1,False,False,True,False,2018,6,24,2,2
2,0,1,86,0,120.0,0,0,False,False,True,False,2017,9,24,2,2
1,0,1,12,0,81.62,1,0,False,False,False,True,2018,5,29,2,1
0,0,1,43,0,79.48,2,0,False,False,False,True,2018,11,12,4,2
1,0,1,9,0,82.92,0,0,False,False,False,True,2018,3,30,1,1
1,0,1,189,0,105.3,1,1,False,False,False,True,2018,8,9,2,2
1,0,2,66,0,108.0,1,0,False,False,False,True,2018,10,20,2,2
0,0,1,122,0,85.5,1,0,False,False,False,True,2018,6,30,1,2
1,0,1,57,0,90.67,1,0,False,False,True,False,2018,6,10,3,2
1,0,4,195,0,109.8,0,1,False,False,False,True,2018,8,30,2,2
1,0,4,11,0,122.67,1,0,False,False,False,True,2017,12,27,3,2
1,0,1,10,0,136.14,2,1,False,False,False,True,2017,9,12,7,2
1,0,1,115,0,72.25,1,1,False,False,False,True,2017,12,24,3,2
1,0,4,94,0,105.3,0,1,False,False,False,True,2018,4,14,3,2
1,0,4,93,0,105.3,2,1,False,False,False,True,2018,3,25,3,2
1,0,1,26,1,65.0,1,0,False,True,False,False,2018,6,28,2,1
1,0,1,7,0,80.0,1,0,False,True,False,False,2018,3,3,1,1
0,0,1,33,0,84.15,1,1,False,False,False,True,2018,11,11,4,2
1,0,1,132,0,114.75,2,0,False,False,False,True,2018,7,13,6,3
1,0,1,35,0,93.6,0,1,False,False,False,True,2018,12,20,2,2
2,0,1,138,0,94.5,0,0,False,False,True,False,2017,8,22,3,2
1,0,1,16,0,111.0,1,0,False,False,False,True,2018,5,29,1,2
1,0,1,130,0,103.56,2,0,False,False,False,True,2018,7,16,3,3
1,0,1,23,0,65.55,1,0,False,False,True,False,2017,9,10,4,2
2,0,1,59,0,127.8,1,1,False,False,False,True,2018,11,18,2,2
1,0,1,10,0,119.0,0,0,False,False,True,False,2018,10,14,3,1
1,0,4,6,0,90.0,1,0,False,True,False,False,2018,8,3,1,1
1,0,4,101,0,150.3,0,1,False,False,False,True,2018,8,24,4,3
0,0,1,40,0,102.15,1,1,False,False,False,True,2018,3,23,4,2
1,0,1,49,0,69.22,1,0,False,False,False,True,2018,1,15,2,2
2,0,4,3,0,150.8,0,1,False,False,False,True,2018,2,27,10,2
1,0,1,209,0,90.95,2,0,False,False,False,True,2018,8,21,5,2
1,0,1,82,0,95.0,0,0,False,False,True,False,2018,9,6,6,2
1,0,4,130,0,159.3,0,1,False,False,False,True,2018,6,9,2,3
1,0,1,4,0,62.0,0,0,False,False,True,False,2018,3,18,1,1
2,0,1,93,0,157.25,1,0,False,False,False,True,2018,6,16,5,2
0,0,1,13,0,102.33,2,0,False,False,False,True,2017,9,7,3,2
1,0,1,276,0,116.33,0,1,False,False,True,False,2018,9,22,3,2
1,0,4,36,0,140.4,0,1,False,False,False,True,2018,4,30,4,1
2,0,1,138,0,94.5,0,0,False,False,True,False,2017,8,22,3,2
1,0,1,44,0,112.0,0,0,False,False,True,False,2018,11,5,4,2
1,0,1,19,0,130.0,0,0,False,False,False,True,2018,5,2,3,2
1,0,1,260,0,108.68,3,0,False,False,False,True,2018,10,22,7,3
1,0,1,220,0,112.65,1,1,False,False,False,True,2018,10,5,5,2
1,0,4,194,0,130.05,2,1,False,False,False,True,2018,8,14,4,3
1,0,1,87,0,108.29,0,0,False,False,False,True,2018,4,27,5,2
0,0,1,76,0,79.2,2,0,False,False,False,True,2018,11,6,1,2
1,0,1,15,0,81.0,0,0,False,True,False,False,2018,2,19,1,1
1,0,1,4,0,124.0,1,0,False,False,False,True,2017,8,15,1,2
1,0,1,7,0,126.0,2,0,False,False,False,True,2017,9,19,2,2
1,1,1,0,0,89.75,0,0,False,False,True,False,2018,11,16,1,1
1,0,1,20,0,151.0,1,0,False,False,False,True,2018,7,23,3,2
1,0,1,4,0,84.0,0,1,False,True,False,False,2017,8,18,1,1
1,0,4,10,0,126.0,0,1,False,False,False,True,2018,5,8,3,2
1,0,1,86,0,87.5,0,0,False,False,True,False,2017,9,24,2,1
0,0,1,13,0,99.0,1,1,False,False,False,True,2018,9,11,1,2
1,1,1,90,0,72.58,1,0,False,False,True,False,2018,3,24,3,2
0,0,1,44,0,74.8,1,0,False,False,False,True,2018,11,16,5,2
1,0,1,17,0,65.0,0,1,False,True,False,False,2017,11,12,1,1
1,0,1,20,0,85.0,0,0,False,False,True,False,2018,10,4,2,2
0,0,1,12,0,129.0,2,0,False,False,False,True,2018,10,29,3,2
1,0,1,118,0,110.0,2,0,False,False,True,False,2018,6,6,6,1
1,0,1,12,0,60.0,0,0,False,True,False,False,2017,8,5,3,1
0,0,1,45,0,79.2,1,0,False,False,False,True,2018,12,16,3,2
0,0,1,4,0,133.0,2,0,False,False,False,True,2017,9,22,3,2
1,0,1,245,0,110.0,0,1,False,False,True,False,2018,7,6,6,1
1,0,2,3,0,37.5,1,0,False,False,True,False,2017,12,21,2,2
1,0,4,86,0,90.95,3,0,False,False,True,False,2018,9,3,4,2
1,0,4,29,0,143.52,1,0,False,False,False,True,2018,5,9,5,2
1,0,1,22,0,85.0,0,0,False,False,True,False,2018,6,30,1,2
1,0,6,198,0,136.5,1,1,False,False,True,False,2018,7,30,4,4
0,0,1,21,0,100.0,2,0,False,False,False,True,2018,11,6,1,2
1,0,1,6,0,95.0,0,0,False,False,True,False,2018,10,27,1,2
1,0,1,44,0,75.0,0,0,False,False,True,False,2018,2,17,3,2
1,0,1,87,0,114.3,2,0,False,False,False,True,2018,7,1,2,2
1,0,1,0,0,80.75,0,0,False,False,True,False,2018,6,12,1,3
0,0,1,25,0,129.0,0,0,False,False,False,True,2018,5,10,3,1
1,0,1,5,0,107.5,1,0,False,False,False,True,2018,12,10,2,2
2,0,1,1,0,108.0,0,0,False,False,True,False,2017,9,4,1,2
1,0,1,60,0,75.0,0,0,False,False,True,False,2018,11,18,2,2
1,0,1,184,0,89.25,0,1,False,False,False,True,2017,10,12,4,2
1,0,1,27,0,151.0,1,0,False,False,False,True,2018,7,4,2,2
0,0,1,152,0,90.67,1,1,False,False,False,True,2018,8,19,6,2
1,0,1,21,0,93.5,0,1,False,False,False,True,2018,3,9,4,2
0,0,1,158,0,89.25,3,0,False,False,False,True,2018,7,25,4,2
1,0,4,135,0,162.0,2,0,False,False,False,True,2018,9,25,2,3
1,0,1,0,0,84.8,0,0,False,False,True,False,2018,7,30,3,2
1,0,4,10,0,176.0,2,0,False,False,False,True,2018,7,20,2,1
1,0,1,17,0,95.0,0,0,False,True,False,False,2018,10,3,2,1
1,0,1,54,0,65.0,0,0,False,True,False,False,2017,11,18,1,1
0,0,1,80,0,63.36,0,1,False,False,False,True,2018,11,18,2,2
0,0,1,275,0,91.69,0,1,False,False,False,True,2018,10,9,8,2
1,0,1,169,0,77.0,1,0,False,False,True,False,2018,4,22,4,2
1,0,1,6,0,84.0,0,1,False,True,False,False,2018,3,13,1,2
1,0,1,184,0,90.9,2,0,False,False,False,True,2018,10,17,4,2
2,0,1,88,0,112.2,0,0,False,False,True,False,2017,10,5,2,2
1,0,1,85,0,85.0,1,0,False,False,True,False,2018,10,6,4,2
1,0,1,12,0,80.8,0,0,False,False,False,True,2018,11,16,1,1
2,0,1,291,0,115.0,0,1,False,False,True,False,2018,8,19,2,2
0,0,1,50,0,51.09,1,0,False,False,False,True,2018,2,11,4,2
0,0,1,8,0,78.0,0,0,False,False,False,True,2018,12,16,2,1
1,0,1,211,0,100.0,0,1,False,False,True,False,2018,5,20,2,2
1,0,5,248,0,106.0,0,1,False,True,False,False,2018,10,31,3,1
1,0,1,90,0,96.3,1,0,False,False,False,True,2018,4,25,2,2
1,0,4,5,0,67.05,1,0,False,False,False,True,2018,2,21,8,2
1,1,1,52,0,67.0,0,0,False,True,False,False,2018,10,13,1,1
1,0,1,32,0,73.0,0,0,False,False,True,False,2017,11,20,2,1
1,0,1,47,0,99.9,0,1,False,False,False,True,2018,4,12,1,1
1,0,1,59,0,71.1,2,0,False,False,False,True,2018,11,2,3,2
0,0,1,35,0,73.1,0,1,False,False,False,True,2018,3,2,2,2
1,0,4,31,0,81.0,1,0,False,False,True,False,2017,10,26,3,2
0,1,1,40,0,134.1,1,0,False,False,False,True,2018,9,9,4,2
1,0,4,105,0,150.3,0,1,False,False,False,True,2018,8,26,3,3
1,0,1,0,1,95.0,0,0,False,True,False,False,2018,10,5,1,1
1,0,1,99,0,89.25,3,0,False,False,False,True,2017,10,10,3,2
0,0,1,147,0,90.95,0,1,False,False,False,True,2018,4,11,6,2
1,0,1,35,0,83.9,2,0,False,False,False,True,2018,3,3,5,2
1,0,4,149,0,137.7,0,1,False,False,False,True,2018,8,20,3,3
1,0,1,0,0,158.0,2,0,False,False,False,True,2017,9,23,2,1
1,0,1,86,0,87.5,0,0,False,False,True,False,2017,9,24,2,1
1,0,1,12,0,111.35,0,0,False,True,False,False,2018,5,30,4,2
1,1,1,3,0,102.0,1,0,False,False,False,True,2018,1,2,5,2
1,0,1,31,0,152.1,3,0,False,False,False,True,2018,7,13,2,3
1,0,1,91,0,90.95,1,0,False,False,False,True,2018,4,25,4,2
0,0,1,73,0,100.0,1,1,False,True,False,False,2018,9,15,1,2
2,0,1,63,0,116.0,0,0,False,False,True,False,2017,9,4,2,2
1,0,1,2,0,140.0,0,0,False,False,False,True,2018,10,25,1,2
1,0,2,93,0,81.5,2,0,False,False,False,True,2018,10,29,2,2
0,0,1,0,0,97.0,3,0,False,False,False,True,2017,8,19,2,3
1,0,4,51,0,139.5,2,1,False,False,False,True,2018,10,17,6,2
1,0,6,58,0,152.08,1,0,False,False,False,True,2018,9,26,4,3
1,0,4,148,0,136.8,1,1,False,False,False,True,2018,7,8,2,2
1,0,4,56,0,130.05,0,1,False,False,False,True,2018,4,21,4,2
1,0,1,159,0,70.0,1,0,False,False,True,False,2018,4,9,2,2
1,0,1,29,0,90.0,0,0,False,False,True,False,2018,5,17,3,1
1,0,6,31,0,159.3,2,0,False,False,False,True,2017,10,18,7,4
1,0,1,168,0,85.0,0,1,False,False,True,False,2018,4,22,3,2
1,0,2,14,0,86.85,2,0,False,False,False,True,2018,7,22,2,2
1,0,1,179,0,90.95,1,0,False,False,False,True,2018,7,17,4,2
0,0,1,48,0,126.0,1,1,False,False,False,True,2018,10,17,3,2
2,0,1,292,0,115.0,0,1,False,False,True,False,2018,7,21,2,2
1,0,4,64,0,140.4,0,1,False,False,False,True,2018,5,27,2,2
1,0,4,137,0,103.7,1,1,False,False,False,True,2018,6,28,4,2
1,0,1,2,0,81.75,0,0,False,False,True,False,2018,5,15,4,2
1,0,1,5,1,100.0,0,0,False,True,False,False,2017,9,20,2,2
1,0,1,51,0,75.0,1,0,False,False,True,False,2018,11,12,4,2
1,0,1,138,0,137.7,1,0,False,False,False,True,2018,7,16,2,3
1,0,1,66,1,67.91,2,0,False,False,False,True,2018,12,5,2,2
1,0,1,141,0,123.8,1,0,False,False,False,True,2018,9,23,2,2
1,0,4,0,0,129.83,1,0,False,False,False,True,2018,8,27,4,2
2,0,1,137,0,146.1,2,0,False,False,False,True,2018,12,24,5,2
0,0,1,0,0,139.0,0,0,False,False,False,True,2018,10,16,2,2
2,0,1,221,0,73.0,0,0,False,False,True,False,2018,8,12,1,1
1,0,1,34,0,80.0,0,0,False,True,False,False,2017,12,1,3,1
2,0,1,286,0,117.0,0,1,False,False,True,False,2018,9,16,2,2
1,0,1,73,0,112.05,1,1,False,False,False,True,2018,10,31,2,3
1,0,4,157,0,133.6,0,1,False,False,True,False,2018,10,7,1,3
1,0,1,7,0,165.0,1,0,False,False,False,True,2018,8,20,1,3
1,0,1,122,0,85.0,0,0,False,False,True,False,2018,4,15,2,2
1,1,1,14,0,135.0,2,0,False,False,False,True,2018,12,25,2,3
1,0,1,86,0,105.0,0,0,False,False,True,False,2017,9,24,2,2
0,0,1,97,0,80.75,1,0,False,False,False,True,2018,4,25,4,2
1,0,1,143,0,100.0,0,0,False,False,True,False,2018,8,25,3,2
1,0,1,22,0,105.0,2,0,False,False,False,True,2017,9,15,3,2
1,0,1,1,0,88.0,0,0,False,True,False,False,2018,3,2,1,1
1,0,1,56,0,103.86,0,0,False,False,False,True,2018,11,3,3,3
0,0,1,45,0,79.2,1,0,False,False,False,True,2018,11,11,2,2
2,0,1,131,0,94.5,0,1,False,False,True,False,2017,8,15,3,2
1,0,4,56,0,60.0,1,0,False,False,True,False,2017,11,19,3,2
1,0,1,96,0,118.8,2,0,False,False,False,True,2018,10,19,4,2
1,0,1,12,0,86.0,1,0,False,False,False,True,2018,3,7,2,1
1,0,4,42,0,134.98,0,1,False,False,False,True,2018,4,24,5,3
1,0,4,50,0,114.0,2,0,False,False,False,True,2018,11,13,3,2
1,0,1,188,0,130.0,0,1,False,False,True,False,2018,6,15,2,1
0,0,1,10,0,87.5,1,0,False,False,False,True,2018,11,14,4,2
2,0,1,220,0,128.0,0,1,False,False,True,False,2018,9,17,3,1
1,0,1,12,0,111.0,2,0,False,False,False,True,2018,2,27,1,3
1,0,1,164,0,100.0,0,0,False,False,True,False,2017,10,2,2,1
1,0,1,21,0,85.0,1,0,False,False,True,False,2017,10,7,1,2
1,0,1,121,0,90.0,0,1,False,False,True,False,2018,6,24,3,2
1,0,1,224,0,65.0,0,0,False,False,True,False,2017,10,2,3,2
2,0,1,257,0,101.5,0,1,False,False,True,False,2017,7,1,2,2
1,0,4,14,0,177.0,0,1,False,False,False,True,2018,6,20,2,3
1,0,1,35,0,68.0,0,0,False,False,True,False,2018,12,7,4,2
1,0,2,8,0,104.25,1,0,False,False,False,True,2017,12,13,1,2
1,0,6,0,0,155.33,0,0,False,False,False,True,2017,8,31,3,4
1,0,1,148,0,105.3,0,0,False,False,False,True,2018,5,5,3,2
1,0,1,65,0,113.4,1,0,False,False,False,True,2017,12,30,2,2
0,0,1,79,0,76.5,0,0,False,False,False,True,2018,3,21,3,2
